Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2021,NOV,STATE,37,7,TOTAL,"330,600,000"
2021,NOV,STATE,39,7,TOTAL,"942,400,000"
2021,NOV,STATE,40,7,TOTAL,"47,200,000"
2021,NOV,STATE,41,7,TOTAL,"55,400,000"
2021,NOV,STATE,,7,TOTAL,"731,500,000"
2021,NOV,STATE,42,7,TOTAL,"723,600,000"
2021,NOV,STATE,45,7,TOTAL,"82,200,000"
2021,NOV,STATE,46,7,TOTAL,"54,100,000"
2021,NOV,STATE,48,7,TOTAL,"557,300,000"
2021,NOV,STATE,49,7,TOTAL,"153,100,000"
2021,NOV,STATE,51,7,TOTAL,"57,100,000"
2021,NOV,STATE,53,7,TOTAL,"165,400,000"
2021,NOV,STATE,55,7,TOTAL,"180,300,000"
2021,OCT,STATE,1,7,TOTAL,"210,500,000"
2021,OCT,STATE,5,7,TOTAL,"367,300,000"
2021,OCT,STATE,6,7,TOTAL,"336,400,000"
2021,OCT,STATE,8,7,TOTAL,"121,300,000"
2021,OCT,STATE,13,7,TOTAL,"436,200,000"
2021,OCT,STATE,17,7,TOTAL,"159,500,000"
2021,OCT,STATE,18,7,TOTAL,"925,400,000"
2021,OCT,STATE,19,7,TOTAL,"1,287,500,000"
2021,OCT,STATE,21,7,TOTAL,"124,700,000"
2021,OCT,STATE,24,7,TOTAL,"61,800,000"
2021,OCT,STATE,26,7,TOTAL,"407,100,000"
2021,OCT,STATE,27,7,TOTAL,"212,600,000"
2021,OCT,STATE,28,7,TOTAL,"115,100,000"
2021,OCT,STATE,29,7,TOTAL,"335,200,000"
2021,OCT,STATE,31,7,TOTAL,"204,900,000"
2021,OCT,STATE,36,7,TOTAL,"148,400,000"
2021,OCT,STATE,37,7,TOTAL,"336,800,000"
2021,OCT,STATE,39,7,TOTAL,"964,800,000"
2021,OCT,STATE,40,7,TOTAL,"48,200,000"
2021,OCT,STATE,41,7,TOTAL,"55,900,000"
2021,OCT,STATE,,7,TOTAL,"747,600,000"
2021,OCT,STATE,42,7,TOTAL,"674,800,000"
2021,OCT,STATE,45,7,TOTAL,"81,300,000"
2021,OCT,STATE,46,7,TOTAL,"58,500,000"
2021,OCT,STATE,48,7,TOTAL,"549,500,000"
2021,OCT,STATE,49,7,TOTAL,"153,100,000"
2021,OCT,STATE,51,7,TOTAL,"55,200,000"
2021,OCT,STATE,53,7,TOTAL,"172,300,000"
2021,OCT,STATE,55,7,TOTAL,"182,100,000"
2021,SEP,STATE,1,7,TOTAL,"202,000,000"
2021,SEP,STATE,5,7,TOTAL,"352,400,000"
2021,SEP,STATE,6,7,TOTAL,"326,700,000"
2021,SEP,STATE,8,7,TOTAL,"116,300,000"
2021,SEP,STATE,13,7,TOTAL,"404,300,000"
2021,SEP,STATE,17,7,TOTAL,"154,800,000"
2021,SEP,STATE,18,7,TOTAL,"889,200,000"
2021,SEP,STATE,19,7,TOTAL,"1,234,100,000"
2021,SEP,STATE,21,7,TOTAL,"121,900,000"
2021,SEP,STATE,24,7,TOTAL,"60,200,000"
2021,SEP,STATE,26,7,TOTAL,"379,600,000"
2021,SEP,STATE,27,7,TOTAL,"202,700,000"
2021,SEP,STATE,28,7,TOTAL,"110,500,000"
2021,SEP,STATE,29,7,TOTAL,"328,300,000"
2021,SEP,STATE,31,7,TOTAL,"199,000,000"
2021,SEP,STATE,36,7,TOTAL,"144,200,000"
2021,SEP,STATE,37,7,TOTAL,"324,900,000"
2021,SEP,STATE,39,7,TOTAL,"922,800,000"
2021,SEP,STATE,40,7,TOTAL,"46,500,000"
2021,SEP,STATE,41,7,TOTAL,"50,900,000"
2021,SEP,STATE,,7,TOTAL,"714,300,000"
2021,SEP,STATE,42,7,TOTAL,"657,000,000"
2021,SEP,STATE,45,7,TOTAL,"73,900,000"
2021,SEP,STATE,46,7,TOTAL,"52,700,000"
2021,SEP,STATE,48,7,TOTAL,"520,400,000"
2021,SEP,STATE,49,7,TOTAL,"148,900,000"
2021,SEP,STATE,51,7,TOTAL,"52,300,000"
2021,SEP,STATE,53,7,TOTAL,"165,700,000"
2021,SEP,STATE,55,7,TOTAL,"167,000,000"
2020,APR,STATE,1,7,TOTAL,"199,000,000"
2020,APR,STATE,5,7,TOTAL,"303,900,000"
2020,APR,STATE,6,7,TOTAL,"328,800,000"
2020,APR,STATE,8,7,TOTAL,"135,400,000"
2020,APR,STATE,13,7,TOTAL,"420,100,000"
2020,APR,STATE,17,7,TOTAL,"162,000,000"
2020,APR,STATE,18,7,TOTAL,"843,800,000"
2020,APR,STATE,19,7,TOTAL,"1,240,500,000"
2020,APR,STATE,21,7,TOTAL,"131,400,000"
2020,APR,STATE,24,7,TOTAL,"65,100,000"
2020,APR,STATE,26,7,TOTAL,"353,500,000"
2020,APR,STATE,27,7,TOTAL,"214,700,000"
2020,APR,STATE,28,7,TOTAL,"118,400,000"
2020,APR,STATE,29,7,TOTAL,"323,300,000"
2020,APR,STATE,31,7,TOTAL,"186,200,000"
2020,APR,STATE,36,7,TOTAL,"139,500,000"
2020,APR,STATE,37,7,TOTAL,"329,200,000"
2020,APR,STATE,39,7,TOTAL,"808,800,000"
2020,APR,STATE,40,7,TOTAL,"55,300,000"
2020,APR,STATE,41,7,TOTAL,"56,700,000"
2020,APR,STATE,,7,TOTAL,"746,900,000"
2020,APR,STATE,42,7,TOTAL,"744,100,000"
2020,APR,STATE,45,7,TOTAL,"85,100,000"
2020,APR,STATE,46,7,TOTAL,"67,700,000"
2020,APR,STATE,48,7,TOTAL,"523,300,000"
2020,APR,STATE,49,7,TOTAL,"116,200,000"
2020,APR,STATE,51,7,TOTAL,"55,000,000"
2020,APR,STATE,53,7,TOTAL,"173,100,000"
2020,APR,STATE,55,7,TOTAL,"190,900,000"
2020,AUG,STATE,1,7,TOTAL,"207,600,000"
2020,AUG,STATE,5,7,TOTAL,"335,100,000"
2020,AUG,STATE,6,7,TOTAL,"319,200,000"
2020,AUG,STATE,8,7,TOTAL,"129,300,000"
2020,AUG,STATE,13,7,TOTAL,"447,800,000"
2020,AUG,STATE,17,7,TOTAL,"169,600,000"
2020,AUG,STATE,18,7,TOTAL,"872,400,000"
2020,AUG,STATE,19,7,TOTAL,"1,281,100,000"
2020,AUG,STATE,21,7,TOTAL,"135,000,000"
2020,AUG,STATE,24,7,TOTAL,"66,400,000"
2020,AUG,STATE,26,7,TOTAL,"367,400,000"
2020,AUG,STATE,27,7,TOTAL,"213,900,000"
2020,AUG,STATE,28,7,TOTAL,"117,300,000"
2020,AUG,STATE,29,7,TOTAL,"343,600,000"
2020,AUG,STATE,31,7,TOTAL,"214,400,000"
2020,AUG,STATE,36,7,TOTAL,"149,100,000"
2020,AUG,STATE,37,7,TOTAL,"348,600,000"
2020,AUG,STATE,39,7,TOTAL,"853,500,000"
2020,AUG,STATE,40,7,TOTAL,"49,900,000"
2020,AUG,STATE,41,7,TOTAL,"53,900,000"
2020,AUG,STATE,,7,TOTAL,"751,100,000"
2020,AUG,STATE,42,7,TOTAL,"752,700,000"
2020,AUG,STATE,45,7,TOTAL,"82,500,000"
2020,AUG,STATE,46,7,TOTAL,"72,000,000"
2020,AUG,STATE,48,7,TOTAL,"522,600,000"
2020,AUG,STATE,49,7,TOTAL,"120,100,000"
2020,AUG,STATE,51,7,TOTAL,"54,900,000"
2020,AUG,STATE,53,7,TOTAL,"175,800,000"
2020,AUG,STATE,55,7,TOTAL,"192,100,000"
2020,DEC,STATE,1,7,TOTAL,"204,400,000"
2020,DEC,STATE,5,7,TOTAL,"345,400,000"
2020,DEC,STATE,6,7,TOTAL,"349,700,000"
2020,DEC,STATE,8,7,TOTAL,"143,300,000"
2020,DEC,STATE,13,7,TOTAL,"443,500,000"
2020,DEC,STATE,17,7,TOTAL,"174,100,000"
2020,DEC,STATE,18,7,TOTAL,"902,800,000"
2020,DEC,STATE,19,7,TOTAL,"1,277,100,000"
2020,DEC,STATE,21,7,TOTAL,"135,000,000"
2020,DEC,STATE,24,7,TOTAL,"65,900,000"
2020,DEC,STATE,26,7,TOTAL,"376,300,000"
2020,DEC,STATE,27,7,TOTAL,"215,700,000"
2020,DEC,STATE,28,7,TOTAL,"115,300,000"
2020,DEC,STATE,29,7,TOTAL,"341,900,000"
2020,DEC,STATE,31,7,TOTAL,"203,600,000"
2020,DEC,STATE,36,7,TOTAL,"149,500,000"
2020,DEC,STATE,37,7,TOTAL,"362,700,000"
2020,DEC,STATE,39,7,TOTAL,"916,800,000"
2020,DEC,STATE,40,7,TOTAL,"52,300,000"
2020,DEC,STATE,41,7,TOTAL,"55,400,000"
2020,DEC,STATE,,7,TOTAL,"763,900,000"
2020,DEC,STATE,42,7,TOTAL,"714,300,000"
2020,DEC,STATE,45,7,TOTAL,"84,300,000"
2020,DEC,STATE,46,7,TOTAL,"68,500,000"
2020,DEC,STATE,48,7,TOTAL,"574,300,000"
2020,DEC,STATE,49,7,TOTAL,"132,800,000"
2020,DEC,STATE,51,7,TOTAL,"63,100,000"
2020,DEC,STATE,53,7,TOTAL,"176,700,000"
2020,DEC,STATE,55,7,TOTAL,"190,400,000"
2020,FEB,STATE,1,7,TOTAL,"191,600,000"
2020,FEB,STATE,5,7,TOTAL,"292,600,000"
2020,FEB,STATE,6,7,TOTAL,"322,900,000"
2020,FEB,STATE,8,7,TOTAL,"126,700,000"
2020,FEB,STATE,13,7,TOTAL,"395,000,000"
2020,FEB,STATE,17,7,TOTAL,"144,900,000"
2020,FEB,STATE,18,7,TOTAL,"833,200,000"
2020,FEB,STATE,19,7,TOTAL,"1,342,000,000"
2020,FEB,STATE,21,7,TOTAL,"120,300,000"
2020,FEB,STATE,24,7,TOTAL,"63,800,000"
2020,FEB,STATE,26,7,TOTAL,"334,000,000"
2020,FEB,STATE,27,7,TOTAL,"202,500,000"
2020,FEB,STATE,28,7,TOTAL,"110,300,000"
2020,FEB,STATE,29,7,TOTAL,"317,000,000"
2020,FEB,STATE,31,7,TOTAL,"206,100,000"
2020,FEB,STATE,36,7,TOTAL,"137,600,000"
2020,FEB,STATE,37,7,TOTAL,"321,800,000"
2020,FEB,STATE,39,7,TOTAL,"830,700,000"
2020,FEB,STATE,40,7,TOTAL,"54,500,000"
2020,FEB,STATE,41,7,TOTAL,"56,700,000"
2020,FEB,STATE,,7,TOTAL,"715,200,000"
2020,FEB,STATE,42,7,TOTAL,"730,000,000"
2020,FEB,STATE,45,7,TOTAL,"84,100,000"
2020,FEB,STATE,46,7,TOTAL,"64,900,000"
2020,FEB,STATE,48,7,TOTAL,"472,100,000"
2020,FEB,STATE,49,7,TOTAL,"107,200,000"
2020,FEB,STATE,51,7,TOTAL,"57,200,000"
2020,FEB,STATE,53,7,TOTAL,"159,800,000"
2020,FEB,STATE,55,7,TOTAL,"169,600,000"
2020,JAN,STATE,1,7,TOTAL,"205,100,000"
2020,JAN,STATE,5,7,TOTAL,"313,000,000"
2020,JAN,STATE,6,7,TOTAL,"343,700,000"
2020,JAN,STATE,8,7,TOTAL,"137,200,000"
2020,JAN,STATE,13,7,TOTAL,"419,900,000"
2020,JAN,STATE,17,7,TOTAL,"144,300,000"
2020,JAN,STATE,18,7,TOTAL,"907,000,000"
2020,JAN,STATE,19,7,TOTAL,"1,458,400,000"
2020,JAN,STATE,21,7,TOTAL,"129,300,000"
2020,JAN,STATE,24,7,TOTAL,"69,000,000"
2020,JAN,STATE,26,7,TOTAL,"360,100,000"
2020,JAN,STATE,27,7,TOTAL,"224,900,000"
2020,JAN,STATE,28,7,TOTAL,"118,200,000"
2020,JAN,STATE,29,7,TOTAL,"330,600,000"
2020,JAN,STATE,31,7,TOTAL,"227,900,000"
2020,JAN,STATE,36,7,TOTAL,"147,500,000"
2020,JAN,STATE,37,7,TOTAL,"353,700,000"
2020,JAN,STATE,39,7,TOTAL,"894,000,000"
2020,JAN,STATE,40,7,TOTAL,"58,300,000"
2020,JAN,STATE,41,7,TOTAL,"63,300,000"
2020,JAN,STATE,,7,TOTAL,"774,800,000"
2020,JAN,STATE,42,7,TOTAL,"780,900,000"
2020,JAN,STATE,45,7,TOTAL,"89,000,000"
2020,JAN,STATE,46,7,TOTAL,"70,000,000"
2020,JAN,STATE,48,7,TOTAL,"510,200,000"
2020,JAN,STATE,49,7,TOTAL,"120,600,000"
2020,JAN,STATE,51,7,TOTAL,"64,800,000"
2020,JAN,STATE,53,7,TOTAL,"174,400,000"
2020,JAN,STATE,55,7,TOTAL,"194,300,000"
2020,JUL,STATE,1,7,TOTAL,"214,400,000"
2020,JUL,STATE,5,7,TOTAL,"323,600,000"
2020,JUL,STATE,6,7,TOTAL,"323,500,000"
2020,JUL,STATE,8,7,TOTAL,"125,500,000"
2020,JUL,STATE,13,7,TOTAL,"441,400,000"
2020,JUL,STATE,17,7,TOTAL,"166,300,000"
2020,JUL,STATE,18,7,TOTAL,"862,800,000"
2020,JUL,STATE,19,7,TOTAL,"1,270,300,000"
2020,JUL,STATE,21,7,TOTAL,"134,200,000"
2020,JUL,STATE,24,7,TOTAL,"66,700,000"
2020,JUL,STATE,26,7,TOTAL,"367,500,000"
2020,JUL,STATE,27,7,TOTAL,"202,000,000"
2020,JUL,STATE,28,7,TOTAL,"116,700,000"
2020,JUL,STATE,29,7,TOTAL,"350,000,000"
2020,JUL,STATE,31,7,TOTAL,"198,500,000"
2020,JUL,STATE,36,7,TOTAL,"147,300,000"
2020,JUL,STATE,37,7,TOTAL,"347,600,000"
2020,JUL,STATE,39,7,TOTAL,"862,200,000"
2020,JUL,STATE,40,7,TOTAL,"50,100,000"
2020,JUL,STATE,41,7,TOTAL,"55,900,000"
2020,JUL,STATE,,7,TOTAL,"750,100,000"
2020,JUL,STATE,42,7,TOTAL,"768,000,000"
2020,JUL,STATE,45,7,TOTAL,"81,600,000"
2020,JUL,STATE,46,7,TOTAL,"70,500,000"
2020,JUL,STATE,48,7,TOTAL,"516,700,000"
2020,JUL,STATE,49,7,TOTAL,"119,600,000"
2020,JUL,STATE,51,7,TOTAL,"58,700,000"
2020,JUL,STATE,53,7,TOTAL,"177,500,000"
2020,JUL,STATE,55,7,TOTAL,"197,000,000"
